NEW_DATE,SALES,COST_OF_SALES,QUANTITY_SOLD,DAILY_PRICE_PER_UNIT,DAILY_GROSS_PROFIT_PCT,DAILY_GROSS_PROFIT_PER_UNIT,AVG_UNIT_SALES_PRICE,ROLLING_7DAY_SALES_AVG,WEEKDAY,AVG_WEEKDAY_SALES,PROMO_NAME,BASE_START,BASE_END,BASE_PRICE,PROMO_PRICE,BASE_QTY,PROMO_QTY,PRICE_CHANGE_PCT,QTY_CHANGE_PCT,PRICE_ELASTICITY
2014-05-26,218189.34850,225607.59520,6752,32.31,-3.40,-1.10,35.40,268215.00,Mon,156313.03,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-05-26,199385.91240,214719.75280,5283,37.74,-7.69,-2.90,35.40,215308.27,Tue,137314.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-05-26,199385.91240,214719.75280,5283,37.74,-7.69,-2.90,35.40,219571.79,Tue,137314.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-05-26,199385.91240,214719.75280,5283,37.74,-7.69,-2.90,35.40,211044.75,Tue,137314.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-05-26,210305.29190,223289.08460,6138,34.26,-6.17,-2.12,35.40,187243.26,Thu,141084.76,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-05-26,210305.29190,223289.08460,6138,34.26,-6.17,-2.12,35.40,201127.89,Thu,141084.76,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-05-26,210305.29190,223289.08460,6138,34.26,-6.17,-2.12,35.40,215012.52,Thu,141084.76,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-06-26,55780.70745,53688.24120,1592,35.04,3.75,1.31,35.40,47727.34,Thu,141084.76,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-06-26,55780.70745,53688.24120,1592,35.04,3.75,1.31,35.40,53181.06,Thu,141084.76,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-06-26,55780.70745,53688.24120,1592,35.04,3.75,1.31,35.40,50454.20,Thu,141084.76,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-06-26,319579.79410,339241.69180,8450,37.82,-6.15,-2.33,35.40,200559.70,Fri,245313.97,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-06-26,319579.79410,339241.69180,8450,37.82,-6.15,-2.33,35.40,230983.47,Fri,245313.97,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-06-26,319579.79410,339241.69180,8450,37.82,-6.15,-2.33,35.40,170135.93,Fri,245313.97,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-06-26,221578.69680,240449.62230,6641,33.37,-8.52,-2.84,35.40,396447.58,Sun,138170.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-06-26,221578.69680,240449.62230,6641,33.37,-8.52,-2.84,35.40,372401.11,Sun,138170.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-06-26,221578.69680,240449.62230,6641,33.37,-8.52,-2.84,35.40,348354.64,Sun,138170.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-07-26,562590.36650,586670.51410,17343,32.44,-4.28,-1.39,35.40,409073.37,Sat,279047.26,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-07-26,562590.36650,586670.51410,17343,32.44,-4.28,-1.39,35.40,475783.68,Sat,279047.26,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-07-26,562590.36650,586670.51410,17343,32.44,-4.28,-1.39,35.40,342363.07,Sat,279047.26,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-07-26,81715.04533,85089.22343,2109,38.75,-4.13,-1.60,35.40,118669.16,Sun,138170.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-07-26,81715.04533,85089.22343,2109,38.75,-4.13,-1.60,35.40,124951.24,Sun,138170.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-07-26,81715.04533,85089.22343,2109,38.75,-4.13,-1.60,35.40,112387.08,Sun,138170.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-07-26,43894.99343,37604.65842,1044,42.05,14.33,6.03,35.40,42687.07,Tue,137314.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-07-26,43894.99343,37604.65842,1044,42.05,14.33,6.03,35.40,42256.55,Tue,137314.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-07-26,43894.99343,37604.65842,1044,42.05,14.33,6.03,35.40,43117.59,Tue,137314.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-08-26,242824.50130,259860.51250,7619,31.87,-7.02,-2.24,35.40,262173.41,Tue,137314.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-08-26,242824.50130,259860.51250,7619,31.87,-7.02,-2.24,35.40,266235.14,Tue,137314.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-08-26,242824.50130,259860.51250,7619,31.87,-7.02,-2.24,35.40,270296.87,Tue,137314.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-08-26,275458.80690,307092.27440,8035,34.28,-11.48,-3.94,35.40,188979.02,Wed,145890.66,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-08-26,275458.80690,307092.27440,8035,34.28,-11.48,-3.94,35.40,219838.46,Wed,145890.66,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-08-26,275458.80690,307092.27440,8035,34.28,-11.48,-3.94,35.40,158119.58,Wed,145890.66,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-08-26,337900.17820,358772.25040,9908,34.10,-6.18,-2.11,35.40,227963.12,Fri,245313.97,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-08-26,337900.17820,358772.25040,9908,34.10,-6.18,-2.11,35.40,196892.72,Fri,245313.97,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-08-26,337900.17820,358772.25040,9908,34.10,-6.18,-2.11,35.40,259033.51,Fri,245313.97,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-09-26,585463.99600,625980.93020,18036,32.46,-6.92,-2.25,35.40,380834.54,Fri,245313.97,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-09-26,585463.99600,625980.93020,18036,32.46,-6.92,-2.25,35.40,327183.74,Fri,245313.97,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-09-26,585463.99600,625980.93020,18036,32.46,-6.92,-2.25,35.40,434485.35,Fri,245313.97,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-09-26,351319.63810,397626.58510,10528,33.37,-13.18,-4.40,35.40,300975.14,Sat,279047.26,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-09-26,351319.63810,397626.58510,10528,33.37,-13.18,-4.40,35.40,272220.45,Sat,279047.26,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-09-26,351319.63810,397626.58510,10528,33.37,-13.18,-4.40,35.40,329729.83,Sat,279047.26,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-09-26,67355.06118,60179.02085,1671,40.31,10.65,4.29,35.40,93622.91,Mon,156313.03,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-09-26,67355.06118,60179.02085,1671,40.31,10.65,4.29,35.40,81582.32,Mon,156313.03,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-09-26,67355.06118,60179.02085,1671,40.31,10.65,4.29,35.40,105663.50,Mon,156313.03,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-01-27,72353.42588,71377.15646,2117,34.18,1.35,0.46,35.40,88712.68,Mon,156313.03,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-01-27,72353.42588,71377.15646,2117,34.18,1.35,0.46,35.40,112403.94,Mon,156313.03,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-01-27,72353.42588,71377.15646,2117,34.18,1.35,0.46,35.40,100558.31,Mon,156313.03,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-01-27,76992.93568,78614.45775,1870,41.17,-2.11,-0.87,35.40,83665.95,Tue,137314.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-01-27,76992.93568,78614.45775,1870,41.17,-2.11,-0.87,35.40,83508.90,Tue,137314.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-01-27,76992.93568,78614.45775,1870,41.17,-2.11,-0.87,35.40,83823.00,Tue,137314.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-01-27,214452.24840,231730.23270,6265,34.23,-8.06,-2.76,35.40,210691.47,Wed,145890.66,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-01-27,214452.24840,231730.23270,6265,34.23,-8.06,-2.76,35.40,210794.15,Wed,145890.66,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-01-27,214452.24840,231730.23270,6265,34.23,-8.06,-2.76,35.40,210588.78,Wed,145890.66,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-10-27,145185.26830,140651.93720,3949,36.77,3.12,1.15,35.40,183053.73,Mon,156313.03,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-10-27,145185.26830,140651.93720,3949,36.77,3.12,1.15,35.40,205558.93,Mon,156313.03,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-10-27,145185.26830,140651.93720,3949,36.77,3.12,1.15,35.40,160548.52,Mon,156313.03,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-10-27,117051.27720,122175.00030,3177,36.84,-4.38,-1.61,35.40,120185.97,Tue,137314.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-10-27,117051.27720,122175.00030,3177,36.84,-4.38,-1.61,35.40,119962.09,Tue,137314.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-10-27,117051.27720,122175.00030,3177,36.84,-4.38,-1.61,35.40,120409.86,Tue,137314.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-10-27,53675.21828,48201.94098,1257,42.70,10.20,4.35,35.40,64627.06,Thu,141084.76,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-10-27,53675.21828,48201.94098,1257,42.70,10.20,4.35,35.40,62237.38,Thu,141084.76,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-10-27,53675.21828,48201.94098,1257,42.70,10.20,4.35,35.40,59847.70,Thu,141084.76,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-11-27,37776.65877,32719.68964,880,42.93,13.39,5.75,35.40,35389.84,Thu,141084.76,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-11-27,37776.65877,32719.68964,880,42.93,13.39,5.75,35.40,34996.42,Thu,141084.76,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-11-27,37776.65877,32719.68964,880,42.93,13.39,5.75,35.40,35783.27,Thu,141084.76,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-11-27,375876.01340,431325.68670,11257,33.39,-14.75,-4.93,35.40,310343.44,Fri,245313.97,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-11-27,375876.01340,431325.68670,11257,33.39,-14.75,-4.93,35.40,329302.69,Fri,245313.97,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-11-27,375876.01340,431325.68670,11257,33.39,-14.75,-4.93,35.40,291384.19,Fri,245313.97,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-12-27,110162.13200,112383.55920,2676,41.17,-2.02,-0.83,35.40,91429.46,Sat,279047.26,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-12-27,110162.13200,112383.55920,2676,41.17,-2.02,-0.83,35.40,87497.40,Sat,279047.26,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-12-27,110162.13200,112383.55920,2676,41.17,-2.02,-0.83,35.40,95361.52,Sat,279047.26,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-12-27,69522.83697,64616.07665,1692,41.09,7.06,2.90,35.40,93548.42,Sun,138170.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-12-27,69522.83697,64616.07665,1692,41.09,7.06,2.90,35.40,84376.12,Sun,138170.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-12-27,69522.83697,64616.07665,1692,41.09,7.06,2.90,35.40,102720.73,Sun,138170.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-02-27,344299.68240,365935.65300,11082,31.07,-6.28,-1.95,35.40,242062.63,Thu,141084.76,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-02-27,344299.68240,365935.65300,11082,31.07,-6.28,-1.95,35.40,276149.78,Thu,141084.76,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-02-27,344299.68240,365935.65300,11082,31.07,-6.28,-1.95,35.40,259106.21,Thu,141084.76,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-02-27,307540.67520,324997.33650,8156,37.71,-5.68,-2.14,35.40,211974.26,Fri,245313.97,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-02-27,307540.67520,324997.33650,8156,37.71,-5.68,-2.14,35.40,227561.27,Fri,245313.97,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-02-27,307540.67520,324997.33650,8156,37.71,-5.68,-2.14,35.40,196387.25,Fri,245313.97,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-02-27,215951.50790,210032.78810,5609,38.50,2.74,1.06,35.40,188572.40,Sat,279047.26,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-02-27,215951.50790,210032.78810,5609,38.50,2.74,1.06,35.40,180714.69,Sat,279047.26,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-02-27,215951.50790,210032.78810,5609,38.50,2.74,1.06,35.40,196430.11,Sat,279047.26,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-03-27,119452.33960,118186.57500,3543,33.72,1.06,0.36,35.40,125041.26,Thu,141084.76,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-03-27,119452.33960,118186.57500,3543,33.72,1.06,0.36,35.40,126580.50,Thu,141084.76,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-03-27,119452.33960,118186.57500,3543,33.72,1.06,0.36,35.40,123502.02,Thu,141084.76,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-03-27,354191.35100,386464.65130,9386,37.74,-9.11,-3.44,35.40,271767.68,Fri,245313.97,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-03-27,354191.35100,386464.65130,9386,37.74,-9.11,-3.44,35.40,286192.33,Fri,245313.97,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-03-27,354191.35100,386464.65130,9386,37.74,-9.11,-3.44,35.40,257343.04,Fri,245313.97,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-03-27,58359.83218,57681.56988,1466,39.81,1.16,0.46,35.40,127427.48,Sun,138170.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-03-27,58359.83218,57681.56988,1466,39.81,1.16,0.46,35.40,151679.56,Sun,138170.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-03-27,58359.83218,57681.56988,1466,39.81,1.16,0.46,35.40,175931.64,Sun,138170.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-04-27,124964.79650,123042.15900,3592,34.79,1.54,0.54,35.40,242367.75,Sun,138170.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-04-27,124964.79650,123042.15900,3592,34.79,1.54,0.54,35.40,266764.40,Sun,138170.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-04-27,124964.79650,123042.15900,3592,34.79,1.54,0.54,35.40,217971.10,Sun,138170.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-04-27,194028.06180,204053.49890,5014,38.70,-5.17,-2.00,35.40,283275.75,Mon,156313.03,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-04-27,194028.06180,204053.49890,5014,38.70,-5.17,-2.00,35.40,240010.86,Mon,156313.03,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-04-27,194028.06180,204053.49890,5014,38.70,-5.17,-2.00,35.40,326540.64,Mon,156313.03,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-04-27,313434.93330,337931.11700,9182,34.14,-7.82,-2.67,35.40,281533.48,Wed,145890.66,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-04-27,313434.93330,337931.11700,9182,34.14,-7.82,-2.67,35.40,290388.54,Wed,145890.66,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-04-27,313434.93330,337931.11700,9182,34.14,-7.82,-2.67,35.40,272678.42,Wed,145890.66,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-05-27,226132.46390,234496.51280,7023,32.20,-3.70,-1.19,35.40,218337.49,Tue,137314.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-05-27,226132.46390,234496.51280,7023,32.20,-3.70,-1.19,35.40,216142.09,Tue,137314.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-05-27,226132.46390,234496.51280,7023,32.20,-3.70,-1.19,35.40,220532.88,Tue,137314.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-05-27,243554.22430,262251.08010,6453,37.74,-7.68,-2.90,35.40,228305.03,Wed,145890.66,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-05-27,243554.22430,262251.08010,6453,37.74,-7.68,-2.90,35.40,226464.99,Wed,145890.66,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-05-27,243554.22430,262251.08010,6453,37.74,-7.68,-2.90,35.40,230145.07,Wed,145890.66,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-05-27,364087.42430,386499.89640,10624,34.27,-6.16,-2.11,35.40,266637.62,Fri,245313.97,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-05-27,364087.42430,386499.89640,10624,34.27,-6.16,-2.11,35.40,250866.03,Fri,245313.97,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-05-27,364087.42430,386499.89640,10624,34.27,-6.16,-2.11,35.40,282409.21,Fri,245313.97,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-06-27,131721.23830,127302.42710,3759,35.04,3.35,1.18,35.40,77562.81,Fri,245313.97,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-06-27,131721.23830,127302.42710,3759,35.04,3.35,1.18,35.40,88369.05,Fri,245313.97,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-06-27,131721.23830,127302.42710,3759,35.04,3.35,1.18,35.40,66756.57,Fri,245313.97,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-06-27,369245.75870,392017.97350,9770,37.79,-6.17,-2.33,35.40,294988.36,Sat,279047.26,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-06-27,369245.75870,392017.97350,9770,37.79,-6.17,-2.33,35.40,321474.35,Sat,279047.26,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-06-27,369245.75870,392017.97350,9770,37.79,-6.17,-2.33,35.40,268502.37,Sat,279047.26,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-06-27,253702.22300,274426.08030,7593,33.41,-8.17,-2.73,35.40,269589.08,Mon,156313.03,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-06-27,253702.22300,274426.08030,7593,33.41,-8.17,-2.73,35.40,299243.16,Mon,156313.03,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-06-27,253702.22300,274426.08030,7593,33.41,-8.17,-2.73,35.40,328897.24,Mon,156313.03,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-07-27,266305.92590,277238.01040,8207,32.45,-4.11,-1.33,35.40,500167.63,Sun,138170.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-07-27,266305.92590,277238.01040,8207,32.45,-4.11,-1.33,35.40,464540.08,Sun,138170.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-07-27,266305.92590,277238.01040,8207,32.45,-4.11,-1.33,35.40,428912.52,Sun,138170.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-07-27,86842.86136,90242.79410,2242,38.73,-3.92,-1.52,35.40,99440.11,Mon,156313.03,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-07-27,86842.86136,90242.79410,2242,38.73,-3.92,-1.52,35.40,106837.55,Mon,156313.03,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-07-27,86842.86136,90242.79410,2242,38.73,-3.92,-1.52,35.40,92042.67,Mon,156313.03,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-07-27,67780.72889,58196.14599,1611,42.07,14.14,5.95,35.40,50488.23,Wed,145890.66,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-07-27,67780.72889,58196.14599,1611,42.07,14.14,5.95,35.40,46960.36,Wed,145890.66,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-07-27,67780.72889,58196.14599,1611,42.07,14.14,5.95,35.40,54016.11,Wed,145890.66,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-08-27,274712.25330,304334.78460,8909,30.84,-10.78,-3.33,35.40,272958.02,Wed,145890.66,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
